Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Camera,Scored.by,Date.scoring.was.completed,Video.date,Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Zubat,673.65,Grooming,Social,Quark,STATE,34412.150,34422.350,10.200,Not found,40163,40367,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Zubat,673.65,Grooming,Social,Quark,STATE,34427.550,34455.100,27.550,Not found,40471,41022,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Creep,527.6,Grooming,Social,Wrath,STATE,34434.850,34473.200,38.350,Not found,40617,41384,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Creep,527.6,Checkpoint,Not defined,Start here,POINT,34475.200,34475.200,NA,Not found,41424,41424,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Creep,527.6,Checkpoint,Not defined,Left off here,POINT,34477.200,34477.200,NA,Not found,41464,41464,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Creep,527.6,Grooming,Social,Wrath,STATE,34492.600,34653.150,160.550,Not found,41772,44983,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Zubat,673.65,Grooming,Social,Quark,STATE,34507.200,34514.750,7.550,Not found,42064,42215,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Lurch,33.2,Grooming,Social,Wrath,STATE,34514.800,34544.800,30.000,Not found,42216,42816,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Zubat,673.65,Grooming,Social,Quark,STATE,34525.000,34648.050,123.050,Not found,42420,44881,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Zubat,673.65,Checkpoint,Not defined,Start here,POINT,34526.600,34526.600,NA,Not found,42452,42452,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Creep,527.6,Grooming,Social,Wrath,STATE,34679.150,34731.400,52.250,Not found,45503,46548,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Creep,527.6,Checkpoint,Not defined,Start here,POINT,34680.250,34680.250,NA,Not found,45525,45525,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Creep,527.6,Checkpoint,Not defined,Left off here,POINT,34771.500,34771.500,NA,Not found,47350,47350,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Creep,527.6,Checkpoint,Not defined,Fully scored up to here,POINT,34918.850,34918.850,NA,Not found,50297,50297,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Creep,527.6,Checkpoint,Not defined,Fully scored up to here,POINT,35041.600,35041.600,NA,Not found,52752,52752,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Ichor,207.8,Grooming,Social,Wrath,STATE,35379.250,35386.350,7.100,Not found,59505,59647,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Grooming,Social,Wrath,STATE,35379.550,35386.950,7.400,Not found,59511,59659,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Checkpoint,Not defined,Start here,POINT,35383.750,35383.750,NA,Not found,59595,59595,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Rouge,5.9,Grooming,Social,Wrath,STATE,35385.500,35387.250,1.750,Not found,59630,59665,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Rouge,5.9,Checkpoint,Not defined,Fully scored up to here,POINT,35410.950,35410.950,NA,Not found,60139,60139,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Zubat,673.65,Checkpoint,Not defined,Fully scored up to here,POINT,35937.450,35937.450,NA,Not found,70669,70669,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Zubat,673.65,Grooming,Social,Enoby,STATE,35938.750,35966.200,27.450,Not found,70695,71244,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Grooming,Social,Zubat,STATE,35950.750,35968.600,17.850,Not found,70935,71292,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Zubat,673.65,Grooming,Social,Ghost,STATE,35979.700,35985.150,5.450,Not found,71514,71623,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Zubat,673.65,Checkpoint,Not defined,Fully scored up to here,POINT,36070.750,36070.750,NA,Not found,73335,73335,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Zubat,673.65,Checkpoint,Not defined,Left off here,POINT,36314.900,36314.900,NA,Not found,78218,78218,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Grooming,Social,Wrath,STATE,36323.550,36344.450,20.900,Not found,78391,78809,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Zubat,673.65,Grooming,Social,Vashu,STATE,36331.850,36344.000,12.150,Not found,78557,78800,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Creep,527.6,Grooming,Social,Juice,STATE,36413.700,36480.350,66.650,Not found,80194,81527,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Creep,527.6,Grooming,Social,Juice,STATE,36484.700,36523.150,38.450,Not found,81614,82383,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Creep,527.6,Grooming,Social,Juice,STATE,36535.400,36697.200,161.800,Not found,82628,85864,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Grooming,Social,Ichor,STATE,36662.250,36697.350,35.100,Not found,85165,85867,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Kazul,316.5,Grooming,Social,Wrath,STATE,36681.500,36697.150,15.650,Not found,85550,85863,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Kazul,316.5,Checkpoint,Not defined,Start here,POINT,36682.250,36682.250,NA,Not found,85565,85565,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Vashu,79.0,Grooming,Social,Wrath,STATE,36689.050,36693.300,4.250,Not found,85701,85786,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Nymph,0.35,Aggression,Social,Wrath,STATE,36697.000,36697.350,0.350,Not found,85860,85867,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Wrath,44.4,Aggression,Social,Nymph,STATE,36697.000,36697.350,0.350,Not found,85860,85867,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Creep,527.6,Checkpoint,Not defined,Left off here,POINT,36697.200,36697.200,NA,Not found,85864,85864,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Checkpoint,Not defined,Fully scored up to here,POINT,36699.650,36699.650,NA,Not found,85913,85913,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Creep,527.6,Grooming,Social,Juice,STATE,36703.400,36712.950,9.550,Not found,85988,86179,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Grooming,Social,Ichor,STATE,36724.800,36773.950,49.150,Not found,86416,87399,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Kazul,316.5,Grooming,Social,Wrath,STATE,36748.550,36771.050,22.500,Not found,86891,87341,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Grooming,Social,Ichor,STATE,36791.150,36931.550,140.400,Not found,87743,90551,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Checkpoint,Not defined,Left off here,POINT,36801.900,36801.900,NA,Not found,87958,87958,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Zubat,673.65,Grooming,Social,Juice,STATE,36866.900,36898.200,31.300,Not found,89258,89884,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Zubat,673.65,Grooming,Social,Ichor,STATE,36903.600,36926.400,22.800,Not found,89992,90448,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Zubat,673.65,Checkpoint,Not defined,Left off here,POINT,36925.700,36925.700,NA,Not found,90434,90434,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Checkpoint,Not defined,Left off here,POINT,36935.050,36935.050,NA,Not found,90621,90621,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Vashu,79.0,Checkpoint,Not defined,Fully scored up to here,POINT,36935.050,36935.050,NA,Not found,90621,90621,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Zubat,673.65,Grooming,Social,Juice,STATE,36976.100,36980.950,4.850,Not found,91442,91539,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Wrath,44.4,Grooming,Social,Vashu,STATE,36982.750,37008.150,25.400,Not found,91575,92083,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Vashu,79.0,Grooming,Social,Wrath,STATE,36983.000,36998.350,15.350,Not found,91580,91887,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Vashu,79.0,Grooming,Social,Wrath,STATE,37000.900,37006.400,5.500,Not found,91938,92048,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Wrath,44.4,Checkpoint,Not defined,Left off here,POINT,37025.850,37025.850,NA,Not found,92437,92437,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Checkpoint,Not defined,Fully scored up to here,POINT,37080.950,37080.950,NA,Not found,93539,93539,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Grooming,Social,Juice,STATE,37090.050,37110.650,20.600,Not found,93721,94133,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Checkpoint,Not defined,Start here,POINT,37093.400,37093.400,NA,Not found,93788,93788,,,,
8-6 ch11 pt2.mp4,2026-01-24 11:15:26.597,Complete 2/10/26 including checks + offscreen,Media file,player #1:8-6-25\8-6 ch11 pt2.mp4|player #2:8-6-25\N863A6_ch3_main_20250806090001_20250806093001.mp4,32404.000,7196.100,7196.150|1799.333,20.000|15.000,Left corner,Tobias,2026-02-10 00:00:00,2025-08-06 00:00:00,Enoby,878.3,Grooming,Social,Juice,STATE,37115.150,37125.700,10.550,Not found,94223,94434,,,,
